FLIGHT_ID,WEATHER_CONDITION,AIRFRAME_HOURS,PAYLOAD_WEIGHT,AIRCRAFT_TYPE,TAKE OFF_OUTCOME
674,1,30,28,PASSENGER,FAILURE
675,1,42,73,PASSENGER,SUCCESS
676,1,32,37,PASSENGER,SUCCESS
677,1,59,11,CARGO,FAILURE
678,1,27,37,PASSENGER,SUCCESS
679,0,34,6,CARGO,FAILURE
680,1,34,100,PASSENGER,SUCCESS
681,0,40,33,PASSENGER,SUCCESS
682,1,34,34,CARGO,SUCCESS
683,0,36,78,PASSENGER,SUCCESS
684,0,40,81,PASSENGER,SUCCESS
685,0,59,35,PASSENGER,FAILURE
686,1,59,13,CARGO,FAILURE
687,1,58,8,PASSENGER,FAILURE
688,0,19,40,PASSENGER,SUCCESS
689,0,39,18,PASSENGER,FAILURE
690,0,45,32,PASSENGER,SUCCESS
691,0,56,28,PASSENGER,FAILURE
692,1,48,7,CARGO,FAILURE
693,0,60,17,CARGO,FAILURE
694,1,19,58,PASSENGER,SUCCESS
695,0,29,100,PASSENGER,SUCCESS
696,1,36,71,PASSENGER,SUCCESS
697,1,47,9,CARGO,FAILURE
698,1,40,53,CARGO,SUCCESS
699,0,40,46,PASSENGER,SUCCESS
700,1,34,49,PASSENGER,SUCCESS
701,0,45,44,PASSENGER,SUCCESS
702,0,28,94,PASSENGER,SUCCESS
703,0,59,26,PASSENGER,FAILURE
704,0,31,97,PASSENGER,SUCCESS
705,1,64,8,PASSENGER,FAILURE
706,0,44,54,PASSENGER,SUCCESS
707,0,41,47,PASSENGER,SUCCESS
708,1,63,13,CARGO,FAILURE
709,1,26,81,PASSENGER,SUCCESS
710,1,19,50,PASSENGER,SUCCESS
711,0,36,5,PASSENGER,FAILURE
712,0,64,38,CARGO,FAILURE
713,1,18,55,PASSENGER,SUCCESS
714,0,35,32,CARGO,FAILURE
715,1,52,21,PASSENGER,FAILURE
716,1,55,39,PASSENGER,FAILURE
717,1,60,17,PASSENGER,FAILURE
718,0,61,25,CARGO,FAILURE
719,1,31,12,CARGO,FAILURE
720,1,44,42,PASSENGER,SUCCESS
721,0,50,25,CARGO,FAILURE
722,1,48,38,PASSENGER,FAILURE
723,1,35,34,PASSENGER,SUCCESS
724,1,58,13,CARGO,FAILURE
725,0,18,33,PASSENGER,SUCCESS
726,0,40,96,PASSENGER,SUCCESS
727,1,30,6,CARGO,FAILURE
728,0,43,17,PASSENGER,FAILURE
729,0,42,85,CARGO,SUCCESS
730,1,34,40,CARGO,FAILURE
731,0,47,19,PASSENGER,FAILURE
732,0,41,26,CARGO,FAILURE
733,1,36,32,PASSENGER,SUCCESS
734,1,18,33,PASSENGER,SUCCESS
735,1,44,75,PASSENGER,SUCCESS
736,1,31,33,PASSENGER,FAILURE
737,0,41,57,PASSENGER,SUCCESS
738,0,67,21,PASSENGER,FAILURE
739,0,35,86,PASSENGER,SUCCESS
740,1,44,9,CARGO,FAILURE
741,0,24,100,PASSENGER,SUCCESS
742,1,49,19,PASSENGER,FAILURE
743,0,59,26,CARGO,FAILURE
744,1,43,36,CARGO,SUCCESS
745,0,30,33,PASSENGER,SUCCESS
746,1,39,38,CARGO,FAILURE
747,1,68,19,CARGO,FAILURE
748,1,52,16,PASSENGER,FAILURE
749,0,43,90,PASSENGER,SUCCESS
750,1,35,48,PASSENGER,SUCCESS
751,0,69,33,CARGO,FAILURE
752,0,28,68,PASSENGER,SUCCESS
753,1,24,36,PASSENGER,SUCCESS
754,1,40,8,PASSENGER,FAILURE
755,1,48,22,CARGO,FAILURE
756,0,45,22,CARGO,FAILURE
757,1,39,29,CARGO,FAILURE
758,0,45,24,CARGO,FAILURE
759,1,42,29,PASSENGER,FAILURE
760,1,39,80,PASSENGER,SUCCESS
761,0,48,39,CARGO,FAILURE
762,1,31,96,PASSENGER,SUCCESS
763,1,70,28,PASSENGER,FAILURE
764,0,39,41,PASSENGER,SUCCESS
765,1,25,82,CARGO,SUCCESS
766,0,42,19,CARGO,FAILURE
767,1,65,10,PASSENGER,FAILURE
768,0,34,45,PASSENGER,SUCCESS
769,0,35,40,PASSENGER,SUCCESS
770,0,39,21,CARGO,FAILURE
771,1,18,32,PASSENGER,SUCCESS
772,1,64,12,PASSENGER,FAILURE
773,1,38,88,PASSENGER,SUCCESS
774,0,36,34,PASSENGER,FAILURE
775,1,40,7,CARGO,FAILURE
776,1,69,33,PASSENGER,FAILURE
777,0,58,39,PASSENGER,FAILURE
778,1,42,10,CARGO,FAILURE
779,1,38,78,PASSENGER,SUCCESS
780,0,53,8,PASSENGER,FAILURE
781,0,31,35,PASSENGER,SUCCESS
782,1,56,27,CARGO,FAILURE
783,1,54,25,CARGO,FAILURE
784,0,52,35,PASSENGER,FAILURE
785,0,39,22,PASSENGER,FAILURE
786,1,67,28,PASSENGER,FAILURE
787,1,44,6,CARGO,FAILURE
788,1,31,7,CARGO,FAILURE
789,0,39,96,PASSENGER,SUCCESS
790,1,66,9,CARGO,FAILURE
791,0,42,47,PASSENGER,SUCCESS
792,1,44,86,PASSENGER,SUCCESS
793,0,38,10,PASSENGER,FAILURE
794,1,56,34,CARGO,FAILURE
795,1,42,38,PASSENGER,FAILURE
796,0,32,55,PASSENGER,SUCCESS
797,0,26,52,PASSENGER,SUCCESS
798,0,42,43,PASSENGER,SUCCESS
799,0,44,30,PASSENGER,SUCCESS
800,1,39,36,PASSENGER,FAILURE
801,1,44,34,PASSENGER,SUCCESS
802,1,21,30,PASSENGER,SUCCESS
803,1,68,34,PASSENGER,FAILURE
804,1,25,90,PASSENGER,SUCCESS
805,1,41,27,CARGO,FAILURE
806,1,34,18,PASSENGER,FAILURE
807,1,27,66,PASSENGER,SUCCESS
808,1,26,54,PASSENGER,SUCCESS
809,0,42,14,CARGO,FAILURE
810,1,31,30,PASSENGER,SUCCESS
811,1,42,39,CARGO,FAILURE
812,1,23,56,PASSENGER,SUCCESS
813,1,30,14,CARGO,FAILURE
814,1,43,63,PASSENGER,SUCCESS
815,1,40,29,PASSENGER,FAILURE
816,0,30,17,CARGO,FAILURE
817,1,30,65,PASSENGER,SUCCESS
818,1,36,69,PASSENGER,SUCCESS
819,0,34,77,PASSENGER,SUCCESS
820,0,63,5,CARGO,FAILURE
821,1,39,99,PASSENGER,SUCCESS
822,0,49,37,CARGO,FAILURE
823,1,42,64,PASSENGER,SUCCESS
824,0,33,51,CARGO,SUCCESS
825,1,44,18,CARGO,FAILURE
826,1,45,11,CARGO,FAILURE
827,0,35,13,CARGO,FAILURE
828,1,30,17,CARGO,FAILURE
829,1,32,94,PASSENGER,SUCCESS
830,0,32,33,PASSENGER,FAILURE
831,0,68,32,CARGO,FAILURE
832,0,45,56,CARGO,SUCCESS
833,0,30,32,PASSENGER,FAILURE
834,1,44,71,PASSENGER,SUCCESS
835,0,25,44,CARGO,SUCCESS
836,0,32,71,PASSENGER,SUCCESS
837,0,26,47,PASSENGER,SUCCESS
838,0,62,27,CARGO,FAILURE
839,0,24,61,PASSENGER,SUCCESS
840,0,36,38,PASSENGER,FAILURE
841,1,45,38,CARGO,FAILURE
842,1,37,11,CARGO,FAILURE
843,1,33,93,PASSENGER,SUCCESS
844,1,46,35,CARGO,FAILURE
845,1,67,19,CARGO,FAILURE
846,1,52,11,CARGO,FAILURE
847,1,38,11,PASSENGER,FAILURE
848,0,65,19,CARGO,FAILURE
849,0,35,23,CARGO,FAILURE
850,0,62,26,CARGO,FAILURE
851,0,24,97,PASSENGER,SUCCESS
852,0,39,94,PASSENGER,SUCCESS
853,0,60,40,PASSENGER,FAILURE
854,1,64,22,PASSENGER,FAILURE
855,1,55,24,CARGO,FAILURE
856,0,27,41,PASSENGER,SUCCESS
857,1,59,12,PASSENGER,FAILURE
858,1,24,52,PASSENGER,SUCCESS
859,1,19,92,PASSENGER,SUCCESS
860,1,62,36,PASSENGER,FAILURE
861,0,69,38,CARGO,FAILURE
862,0,42,35,CARGO,FAILURE
863,0,44,40,CARGO,FAILURE
864,1,29,46,PASSENGER,SUCCESS
865,1,25,82,PASSENGER,SUCCESS
866,0,21,52,PASSENGER,SUCCESS
867,0,60,31,CARGO,FAILURE
868,0,62,26,CARGO,FAILURE
869,0,70,19,CARGO,FAILURE
870,1,39,19,PASSENGER,FAILURE
871,1,44,33,CARGO,FAILURE
872,1,29,90,PASSENGER,SUCCESS
873,1,61,15,PASSENGER,FAILURE
874,1,63,7,PASSENGER,FAILURE
875,1,30,35,PASSENGER,SUCCESS
876,1,41,72,CARGO,SUCCESS
877,1,66,30,CARGO,FAILURE
878,1,70,29,CARGO,FAILURE
879,1,49,40,CARGO,FAILURE
880,0,65,17,PASSENGER,FAILURE
881,1,65,14,CARGO,FAILURE
882,0,45,11,CARGO,FAILURE
883,1,22,62,PASSENGER,SUCCESS
884,0,26,77,PASSENGER,SUCCESS
885,1,36,85,CARGO,SUCCESS
886,1,65,22,CARGO,FAILURE
887,0,62,33,PASSENGER,FAILURE
888,0,28,43,CARGO,SUCCESS
889,1,47,9,CARGO,FAILURE
890,1,34,72,PASSENGER,SUCCESS
891,1,66,32,CARGO,FAILURE
892,1,30,17,CARGO,FAILURE
893,1,38,32,PASSENGER,SUCCESS
894,0,50,19,PASSENGER,FAILURE
895,1,21,37,PASSENGER,SUCCESS
896,1,63,38,PASSENGER,FAILURE
897,1,22,91,PASSENGER,SUCCESS
898,0,45,21,CARGO,FAILURE
899,0,45,31,PASSENGER,FAILURE
900,1,42,32,CARGO,FAILURE
901,0,38,100,PASSENGER,SUCCESS
902,0,34,36,CARGO,FAILURE
903,0,33,18,PASSENGER,FAILURE
904,1,55,35,CARGO,FAILURE
905,1,24,53,PASSENGER,SUCCESS
906,1,33,43,PASSENGER,SUCCESS
907,0,30,95,PASSENGER,SUCCESS
908,1,19,92,PASSENGER,SUCCESS
909,1,56,30,PASSENGER,FAILURE
910,1,34,36,PASSENGER,FAILURE
911,1,39,72,CARGO,SUCCESS
912,0,39,30,PASSENGER,FAILURE
913,0,33,93,PASSENGER,SUCCESS
914,1,19,90,PASSENGER,FAILURE
915,0,65,24,CARGO,FAILURE
916,0,32,43,CARGO,SUCCESS
917,1,53,22,PASSENGER,SUCCESS
918,1,41,12,CARGO,SUCCESS
919,1,60,17,CARGO,FAILURE
920,1,26,55,CARGO,FAILURE
921,0,19,64,PASSENGER,FAILURE
922,0,31,97,PASSENGER,SUCCESS
923,0,57,27,PASSENGER,SUCCESS
924,1,31,71,PASSENGER,SUCCESS
925,1,44,97,PASSENGER,SUCCESS
926,1,22,78,PASSENGER,SUCCESS
927,1,68,37,PASSENGER,FAILURE
928,0,24,41,PASSENGER,SUCCESS
929,1,52,28,PASSENGER,FAILURE
930,1,38,17,CARGO,FAILURE
931,1,36,66,CARGO,SUCCESS
932,1,61,12,PASSENGER,FAILURE
933,1,62,37,CARGO,FAILURE
934,0,40,42,PASSENGER,SUCCESS
935,0,51,23,CARGO,FAILURE
936,0,28,36,CARGO,SUCCESS
937,1,44,98,PASSENGER,SUCCESS
938,0,19,42,PASSENGER,SUCCESS
939,1,20,39,PASSENGER,SUCCESS
940,1,22,100,PASSENGER,SUCCESS
941,1,21,69,CARGO,SUCCESS
942,0,39,26,PASSENGER,FAILURE
943,0,39,60,PASSENGER,SUCCESS
944,0,62,34,PASSENGER,FAILURE
945,0,19,98,PASSENGER,SUCCESS
946,0,46,16,CARGO,FAILURE
947,1,49,39,PASSENGER,FAILURE
948,0,65,32,PASSENGER,FAILURE
949,0,30,17,PASSENGER,FAILURE
950,1,51,12,PASSENGER,FAILURE
951,1,34,58,PASSENGER,SUCCESS
952,0,34,61,PASSENGER,SUCCESS
953,0,29,41,PASSENGER,SUCCESS
954,1,61,9,CARGO,FAILURE
955,0,20,40,PASSENGER,SUCCESS
956,0,22,31,PASSENGER,SUCCESS
957,0,23,69,PASSENGER,SUCCESS
958,0,69,23,CARGO,FAILURE
959,0,42,35,PASSENGER,FAILURE
960,0,68,21,CARGO,FAILURE
961,1,25,36,PASSENGER,SUCCESS
962,0,44,71,PASSENGER,SUCCESS
963,1,31,33,PASSENGER,FAILURE
964,1,44,23,CARGO,FAILURE
965,1,50,28,CARGO,FAILURE
966,0,68,18,PASSENGER,FAILURE
967,0,38,30,PASSENGER,SUCCESS
968,0,36,35,CARGO,FAILURE
969,0,37,52,CARGO,SUCCESS
970,1,24,41,PASSENGER,SUCCESS
971,1,49,19,PASSENGER,FAILURE
972,0,62,13,PASSENGER,FAILURE
973,1,39,29,CARGO,FAILURE
974,0,55,19,CARGO,FAILURE
975,1,55,6,PASSENGER,FAILURE
976,1,58,15,PASSENGER,FAILURE
977,0,24,38,PASSENGER,SUCCESS
978,0,32,50,PASSENGER,SUCCESS
979,0,31,98,PASSENGER,SUCCESS
980,1,66,16,CARGO,FAILURE
981,0,35,86,CARGO,SUCCESS
982,1,57,14,CARGO,FAILURE
983,0,28,58,PASSENGER,SUCCESS
984,0,61,22,CARGO,FAILURE
985,1,52,15,CARGO,FAILURE
986,0,50,38,CARGO,FAILURE
987,0,19,37,PASSENGER,SUCCESS
988,0,52,22,PASSENGER,FAILURE
989,1,58,12,PASSENGER,FAILURE
990,1,45,71,PASSENGER,SUCCESS
991,0,70,5,CARGO,FAILURE
992,0,23,98,CARGO,SUCCESS
993,0,49,10,CARGO,FAILURE
994,1,39,8,PASSENGER,FAILURE
995,1,31,62,PASSENGER,SUCCESS
996,1,21,61,PASSENGER,SUCCESS
997,1,27,77,PASSENGER,SUCCESS
998,0,42,95,PASSENGER,SUCCESS
999,0,60,26,CARGO,FAILURE
1000,1,36,40,CARGO,FAILURE
1001,1,66,12,PASSENGER,FAILURE
1002,0,41,32,CARGO,FAILURE
1003,1,38,26,PASSENGER,FAILURE
1004,0,42,67,PASSENGER,SUCCESS
1005,0,19,73,PASSENGER,SUCCESS
1006,1,41,30,CARGO,SUCCESS
1007,1,54,30,CARGO,FAILURE
1008,1,70,32,CARGO,FAILURE
1009,0,70,19,PASSENGER,FAILURE
1010,1,30,14,CARGO,FAILURE
1011,0,69,13,PASSENGER,FAILURE
1012,0,36,13,CARGO,FAILURE
1013,1,36,32,CARGO,FAILURE
1014,0,59,16,PASSENGER,FAILURE
1015,1,62,39,PASSENGER,FAILURE
1016,0,43,65,PASSENGER,SUCCESS
1017,1,42,29,CARGO,FAILURE
1018,1,27,55,CARGO,SUCCESS
1019,1,38,37,CARGO,SUCCESS
1020,0,37,93,PASSENGER,SUCCESS
1021,1,18,44,PASSENGER,SUCCESS
1022,0,59,26,CARGO,FAILURE
1023,0,37,22,CARGO,FAILURE
1024,1,18,57,PASSENGER,SUCCESS
1025,0,23,82,PASSENGER,SUCCESS
1026,0,43,86,PASSENGER,SUCCESS
1027,1,51,36,PASSENGER,FAILURE
1028,0,34,36,CARGO,FAILURE
1029,0,26,65,PASSENGER,SUCCESS
1030,1,53,33,PASSENGER,FAILURE
1031,1,38,70,PASSENGER,SUCCESS
1032,1,64,22,CARGO,FAILURE
1033,0,35,93,PASSENGER,SUCCESS
1034,0,30,38,CARGO,FAILURE
1035,1,31,29,PASSENGER,FAILURE
1036,0,31,23,CARGO,FAILURE
1037,0,31,83,CARGO,SUCCESS
1038,0,32,37,CARGO,FAILURE
1039,1,43,36,CARGO,FAILURE
1040,1,51,13,CARGO,FAILURE
1041,1,63,16,CARGO,FAILURE
1042,0,36,44,PASSENGER,SUCCESS
1043,0,70,20,CARGO,FAILURE
1044,0,32,47,PASSENGER,SUCCESS
1045,0,23,30,PASSENGER,SUCCESS
1046,1,44,31,PASSENGER,SUCCESS
1047,1,33,29,CARGO,FAILURE
1048,0,45,37,CARGO,SUCCESS
1049,1,31,21,CARGO,FAILURE
1050,1,30,20,CARGO,FAILURE
1051,1,70,11,CARGO,FAILURE
1052,0,60,23,PASSENGER,FAILURE
1053,1,20,80,PASSENGER,SUCCESS
1054,1,36,94,PASSENGER,SUCCESS
1055,0,39,69,CARGO,SUCCESS
1056,1,44,80,PASSENGER,SUCCESS
1057,0,34,32,PASSENGER,SUCCESS
1058,1,30,82,CARGO,SUCCESS
1059,0,56,6,CARGO,FAILURE
1060,0,38,91,PASSENGER,SUCCESS
1061,0,32,45,CARGO,SUCCESS
1062,1,44,77,PASSENGER,SUCCESS
1063,0,44,34,CARGO,SUCCESS
1064,1,67,21,CARGO,FAILURE
1065,1,69,13,PASSENGER,FAILURE
1066,1,33,64,PASSENGER,SUCCESS
1067,1,54,20,PASSENGER,FAILURE
1068,0,37,31,CARGO,FAILURE
1069,0,25,80,PASSENGER,SUCCESS
1070,1,59,9,CARGO,FAILURE
1071,0,39,12,PASSENGER,FAILURE
1072,0,34,66,CARGO,SUCCESS
1073,0,53,33,PASSENGER,FAILURE
1074,0,27,95,PASSENGER,SUCCESS
1075,1,42,5,CARGO,FAILURE
1076,0,24,32,PASSENGER,SUCCESS
1077,1,34,79,PASSENGER,SUCCESS
1078,1,28,90,PASSENGER,SUCCESS
1079,0,21,62,PASSENGER,SUCCESS
1080,1,21,79,CARGO,SUCCESS
1081,1,65,11,CARGO,FAILURE
1082,0,57,40,PASSENGER,FAILURE
1083,0,38,84,PASSENGER,SUCCESS
1084,0,22,40,PASSENGER,SUCCESS
1085,0,46,37,CARGO,FAILURE
1086,0,42,82,PASSENGER,SUCCESS
1087,0,60,32,CARGO,FAILURE
1088,1,31,26,CARGO,FAILURE
1089,1,57,39,PASSENGER,FAILURE
1090,0,18,46,PASSENGER,SUCCESS
1091,0,56,6,PASSENGER,FAILURE
1092,0,57,35,CARGO,FAILURE
1093,1,38,50,PASSENGER,SUCCESS
1094,1,29,51,PASSENGER,SUCCESS
1095,0,28,67,CARGO,SUCCESS
1096,1,55,26,PASSENGER,FAILURE
1097,1,36,82,CARGO,SUCCESS
1098,1,18,78,CARGO,SUCCESS
1099,0,68,38,CARGO,FAILURE
1100,0,47,20,PASSENGER,FAILURE
1101,0,28,53,PASSENGER,SUCCESS
1102,0,30,94,PASSENGER,SUCCESS
1103,0,23,31,CARGO,SUCCESS
1104,0,22,77,PASSENGER,SUCCESS
1105,0,25,69,CARGO,SUCCESS
1106,0,60,21,CARGO,FAILURE
1107,1,30,19,CARGO,FAILURE
1108,0,62,12,PASSENGER,FAILURE
1109,1,27,55,PASSENGER,SUCCESS
1110,0,50,12,CARGO,FAILURE
1111,0,67,35,PASSENGER,FAILURE
1112,1,36,91,PASSENGER,SUCCESS
1113,1,45,62,PASSENGER,SUCCESS
1114,1,69,5,PASSENGER,FAILURE
1115,1,70,35,PASSENGER,FAILURE
1116,0,56,20,PASSENGER,FAILURE
1117,0,26,70,PASSENGER,SUCCESS
1118,0,48,16,PASSENGER,FAILURE
1119,0,70,23,CARGO,FAILURE
1120,0,65,20,CARGO,FAILURE
1121,0,43,58,PASSENGER,SUCCESS
1122,1,28,41,PASSENGER,SUCCESS
1123,0,18,80,CARGO,SUCCESS
1124,0,48,16,CARGO,FAILURE
1125,1,43,25,CARGO,FAILURE
1126,1,37,35,PASSENGER,SUCCESS
1127,0,34,41,PASSENGER,SUCCESS
1128,1,53,23,CARGO,FAILURE
1129,1,39,56,PASSENGER,SUCCESS
1130,0,38,87,PASSENGER,SUCCESS
1131,1,45,60,PASSENGER,SUCCESS
1132,1,52,35,PASSENGER,FAILURE
1133,0,42,18,CARGO,FAILURE
1134,1,25,38,PASSENGER,SUCCESS
1135,1,39,8,CARGO,FAILURE
1136,0,48,37,CARGO,FAILURE
1137,1,57,13,PASSENGER,FAILURE
1138,1,39,49,PASSENGER,SUCCESS
1139,0,70,37,CARGO,FAILURE
1140,0,20,86,PASSENGER,SUCCESS
1141,1,44,37,PASSENGER,FAILURE
1142,1,57,36,PASSENGER,FAILURE
1143,0,32,44,CARGO,SUCCESS
1144,0,24,53,PASSENGER,SUCCESS
1145,1,62,19,PASSENGER,FAILURE
1146,0,44,40,CARGO,FAILURE
1147,1,41,37,PASSENGER,FAILURE
1148,1,66,16,CARGO,FAILURE
1149,1,29,85,PASSENGER,SUCCESS
1150,1,22,75,PASSENGER,SUCCESS
1151,1,29,65,CARGO,SUCCESS
1152,0,44,65,CARGO,SUCCESS
1153,1,40,10,CARGO,FAILURE
1154,0,43,23,CARGO,FAILURE
1155,0,70,36,CARGO,FAILURE
1156,1,45,36,CARGO,SUCCESS
1157,1,34,36,PASSENGER,SUCCESS
1158,1,41,98,PASSENGER,SUCCESS
1159,1,35,30,PASSENGER,FAILURE
1160,0,35,69,PASSENGER,SUCCESS
1161,0,25,45,PASSENGER,SUCCESS
1162,0,26,55,PASSENGER,SUCCESS
1163,1,29,68,PASSENGER,SUCCESS
1164,0,50,20,CARGO,FAILURE
1165,1,49,38,CARGO,FAILURE
1166,1,31,67,PASSENGER,SUCCESS
1167,1,50,14,CARGO,FAILURE
1168,0,33,38,CARGO,FAILURE
1169,1,41,35,PASSENGER,SUCCESS
1170,0,42,33,CARGO,FAILURE
1171,0,30,23,CARGO,FAILURE
1172,0,39,38,PASSENGER,FAILURE
1173,0,18,64,CARGO,SUCCESS
1174,0,46,12,CARGO,FAILURE
1175,0,44,22,PASSENGER,FAILURE
1176,0,67,36,CARGO,FAILURE
1177,1,32,57,PASSENGER,SUCCESS
1178,1,18,49,PASSENGER,SUCCESS
1179,1,19,87,PASSENGER,SUCCESS
1180,1,69,7,CARGO,FAILURE
1181,1,42,36,PASSENGER,FAILURE
1182,1,32,98,PASSENGER,SUCCESS
1183,1,22,36,CARGO,SUCCESS
1184,0,70,7,PASSENGER,FAILURE
1185,0,56,11,PASSENGER,FAILURE
1186,0,70,23,PASSENGER,FAILURE
1187,1,33,99,PASSENGER,SUCCESS
1188,0,62,20,CARGO,FAILURE
1189,0,45,27,CARGO,FAILURE
1190,1,19,81,PASSENGER,SUCCESS
1191,1,36,14,PASSENGER,FAILURE
1192,0,55,13,CARGO,FAILURE
1193,0,20,83,PASSENGER,SUCCESS
1194,0,37,43,CARGO,SUCCESS
1195,0,23,74,PASSENGER,SUCCESS
1196,1,54,26,CARGO,FAILURE
1197,0,29,50,PASSENGER,SUCCESS
1198,0,69,37,PASSENGER,FAILURE
1199,1,39,70,PASSENGER,SUCCESS
1200,1,50,8,CARGO,FAILURE
1201,0,70,10,CARGO,FAILURE
1202,1,25,96,PASSENGER,SUCCESS
1203,0,53,21,PASSENGER,FAILURE
1204,0,27,91,PASSENGER,SUCCESS
1205,0,23,88,CARGO,SUCCESS
1206,0,39,47,PASSENGER,SUCCESS
1207,0,31,77,PASSENGER,SUCCESS
1208,0,42,64,PASSENGER,SUCCESS
1209,0,24,45,CARGO,SUCCESS
1210,0,22,86,PASSENGER,SUCCESS
1211,0,22,94,PASSENGER,SUCCESS
1212,0,23,47,PASSENGER,SUCCESS
1213,0,29,49,PASSENGER,SUCCESS
1214,0,39,26,CARGO,FAILURE
1215,1,61,26,CARGO,FAILURE
1216,0,61,23,CARGO,FAILURE
1217,0,41,28,PASSENGER,FAILURE
1218,0,31,67,PASSENGER,SUCCESS
1219,0,34,25,PASSENGER,FAILURE
1220,1,43,72,PASSENGER,SUCCESS
1221,1,30,48,PASSENGER,SUCCESS
1222,0,43,14,PASSENGER,FAILURE
1223,1,69,21,CARGO,FAILURE
1224,0,41,93,PASSENGER,SUCCESS
1225,1,35,46,CARGO,SUCCESS
1226,0,21,95,PASSENGER,SUCCESS
1227,1,63,24,CARGO,FAILURE
1228,0,24,58,PASSENGER,SUCCESS
1229,0,70,35,CARGO,FAILURE
1230,1,52,24,CARGO,FAILURE
1231,0,70,13,PASSENGER,FAILURE
1232,1,57,21,PASSENGER,FAILURE
1233,1,43,61,CARGO,SUCCESS
1234,0,42,8,CARGO,FAILURE
1235,0,28,96,PASSENGER,SUCCESS
1236,0,45,73,PASSENGER,SUCCESS
1237,1,62,32,PASSENGER,FAILURE
1238,0,40,93,PASSENGER,SUCCESS
1239,1,70,29,CARGO,FAILURE
1240,0,32,62,PASSENGER,SUCCESS
1241,0,67,32,CARGO,FAILURE
1242,0,65,19,CARGO,FAILURE
1243,0,21,85,PASSENGER,SUCCESS
1244,1,38,82,PASSENGER,SUCCESS
1245,1,63,29,CARGO,FAILURE
1246,0,69,8,CARGO,FAILURE
1247,1,45,14,CARGO,FAILURE
1248,1,31,54,PASSENGER,SUCCESS
1249,0,54,8,PASSENGER,FAILURE
1250,0,58,15,CARGO,FAILURE
1251,0,57,36,PASSENGER,FAILURE
1252,0,46,39,PASSENGER,FAILURE
1253,0,41,51,PASSENGER,SUCCESS
1254,1,43,51,PASSENGER,SUCCESS
1255,1,38,95,PASSENGER,SUCCESS
1256,0,32,19,CARGO,FAILURE
1257,1,56,16,PASSENGER,FAILURE
1258,1,40,87,PASSENGER,SUCCESS
1259,1,41,10,CARGO,FAILURE
1260,0,58,36,PASSENGER,FAILURE
1261,0,22,83,PASSENGER,SUCCESS
1262,0,45,50,PASSENGER,SUCCESS
1263,0,36,68,PASSENGER,SUCCESS
1264,0,27,69,PASSENGER,SUCCESS
1265,1,36,36,PASSENGER,SUCCESS
1266,1,62,27,CARGO,FAILURE
1267,1,42,36,PASSENGER,SUCCESS
1268,1,23,94,PASSENGER,SUCCESS
1269,1,30,81,PASSENGER,SUCCESS
1270,1,32,21,PASSENGER,FAILURE
1271,1,22,84,CARGO,SUCCESS
1272,1,35,10,CARGO,FAILURE
1273,1,61,38,CARGO,FAILURE
1274,1,32,13,CARGO,FAILURE
1275,0,20,53,PASSENGER,SUCCESS
1276,0,46,9,CARGO,FAILURE
1277,1,23,44,PASSENGER,SUCCESS
1278,0,25,69,PASSENGER,SUCCESS
1279,1,48,13,CARGO,FAILURE
1280,0,66,35,PASSENGER,FAILURE
1281,0,45,75,CARGO,SUCCESS
1282,1,37,48,PASSENGER,SUCCESS
1283,0,37,93,CARGO,SUCCESS
1284,0,31,26,PASSENGER,FAILURE
1285,0,28,49,PASSENGER,SUCCESS
1286,0,20,84,PASSENGER,SUCCESS
1287,0,61,21,CARGO,FAILURE
1288,1,41,38,PASSENGER,FAILURE
1289,0,22,82,CARGO,SUCCESS
1290,1,45,94,CARGO,SUCCESS
1291,0,52,16,CARGO,FAILURE
1292,1,68,21,PASSENGER,FAILURE
1293,1,24,55,PASSENGER,SUCCESS
1294,1,33,25,CARGO,FAILURE
1295,1,65,32,CARGO,FAILURE
1296,1,32,30,PASSENGER,FAILURE
1297,1,51,40,CARGO,FAILURE
1298,0,38,34,PASSENGER,FAILURE
1299,0,39,83,CARGO,SUCCESS
1300,0,55,36,CARGO,FAILURE
1301,1,41,40,PASSENGER,SUCCESS
1302,1,62,26,CARGO,FAILURE
1303,1,44,25,CARGO,FAILURE
1304,0,44,71,PASSENGER,SUCCESS
1305,1,33,98,PASSENGER,SUCCESS
1306,0,44,24,PASSENGER,FAILURE
1307,0,19,33,CARGO,SUCCESS
1308,1,31,27,CARGO,FAILURE
1309,1,67,27,CARGO,FAILURE
1310,0,31,80,PASSENGER,SUCCESS
1311,0,39,60,CARGO,SUCCESS
1312,0,24,31,PASSENGER,SUCCESS
1313,1,43,29,CARGO,FAILURE
1314,1,43,8,CARGO,FAILURE
1315,1,25,85,PASSENGER,SUCCESS
1316,0,38,32,CARGO,SUCCESS
1317,1,50,37,PASSENGER,FAILURE
1318,0,25,49,PASSENGER,SUCCESS
1319,0,23,33,PASSENGER,SUCCESS
1320,0,58,7,CARGO,FAILURE
1321,0,38,48,CARGO,SUCCESS
1322,1,68,13,PASSENGER,FAILURE
1323,0,70,21,PASSENGER,FAILURE
1324,0,39,32,CARGO,FAILURE
1325,1,34,18,CARGO,FAILURE
1326,0,63,34,CARGO,FAILURE
1327,1,27,94,CARGO,SUCCESS
1328,0,27,64,PASSENGER,SUCCESS
1329,0,31,25,PASSENGER,FAILURE
1330,1,67,31,PASSENGER,FAILURE
